Year,Temperature_Anomaly,Average_CO2,CO2_BAU,CO2_Mitigation,CO2_Upper,CO2_Lower,Month,Country,Crop_Yield,Soil_Quality,Water_Stress
2040,0.698645,1.1789203,1.202498706,1.155341894,1.237866315,1.1199742849999998,11,Chile,3.1982707585442443,0.8418929424817129,0.5194524093651303
2040,0.698645,1.1789203,1.202498706,1.155341894,1.237866315,1.1199742849999998,12,Australia,9.229118184649952,0.8638761415976065,0.446657361560424
2041,0.743693,1.1936588,1.2175319759999998,1.169785624,1.25334174,1.1339758599999998,1,Chile,9.253135428724978,0.8974539113232176,0.4084059957553057
2041,0.743693,1.1936588,1.2175319759999998,1.169785624,1.25334174,1.1339758599999998,2,Japan,7.2482609295495095,0.48694762460974367,0.7399000074123636
2041,0.743693,1.1936588,1.2175319759999998,1.169785624,1.25334174,1.1339758599999998,3,South Africa,5.042723432865255,0.5981210094513294,0.2130940380652937
2041,0.743693,1.1936588,1.2175319759999998,1.169785624,1.25334174,1.1339758599999998,4,Mexico,5.119071809594956,0.7791192378520457,0.5982738117053535
2041,0.743693,1.1936588,1.2175319759999998,1.169785624,1.25334174,1.1339758599999998,5,South Africa,7.9446675915267955,0.7480103090268961,0.7780366605281304
2041,0.743693,1.1936588,1.2175319759999998,1.169785624,1.25334174,1.1339758599999998,6,France,9.228326949644329,0.47694795316992755,0.5361009100771053
2041,0.743693,1.1936588,1.2175319759999998,1.169785624,1.25334174,1.1339758599999998,7,New Zealand,9.15314818198838,0.8079165624953089,0.7620934772198551
2041,0.743693,1.1936588,1.2175319759999998,1.169785624,1.25334174,1.1339758599999998,8,New Zealand,8.349066593932179,0.5122202859183304,0.23135472757161427
2041,0.743693,1.1936588,1.2175319759999998,1.169785624,1.25334174,1.1339758599999998,9,India,7.315237346157158,0.5119088074113116,0.45127599144449687
2041,0.743693,1.1936588,1.2175319759999998,1.169785624,1.25334174,1.1339758599999998,10,South Korea,3.1310497374628663,0.6684872114467069,0.35609467457723076
2041,0.743693,1.1936588,1.2175319759999998,1.169785624,1.25334174,1.1339758599999998,11,Australia,3.712215355709603,0.6964699674208517,0.6384925789884379
2041,0.743693,1.1936588,1.2175319759999998,1.169785624,1.25334174,1.1339758599999998,12,New Zealand,9.239156413953094,0.6900431039189057,0.7887782542983481
2042,0.7856031,1.2091017,1.233283734,1.184919666,1.269556785,1.148646615,1,Mexico,7.048217947446925,0.44574341869887746,0.3539180374665487
2042,0.7856031,1.2091017,1.233283734,1.184919666,1.269556785,1.148646615,2,India,2.5689778871247224,0.8387304313151902,0.5925047608844447
2042,0.7856031,1.2091017,1.233283734,1.184919666,1.269556785,1.148646615,3,New Zealand,3.2610365714952407,0.5328000212943531,0.3188585796558441
2042,0.7856031,1.2091017,1.233283734,1.184919666,1.269556785,1.148646615,4,USA,7.476263268310419,0.4647574606414021,0.539198152742966
2042,0.7856031,1.2091017,1.233283734,1.184919666,1.269556785,1.148646615,5,New Zealand,2.53796187884664,0.8443740399344886,0.47835949201300176
2042,0.7856031,1.2091017,1.233283734,1.184919666,1.269556785,1.148646615,6,Chile,3.7060603856312397,0.8778257491148767,0.7832031977789224
2042,0.7856031,1.2091017,1.233283734,1.184919666,1.269556785,1.148646615,7,Mexico,6.615503420249396,0.8310638086327253,0.56511636361788
2042,0.7856031,1.2091017,1.233283734,1.184919666,1.269556785,1.148646615,8,Australia,7.6892139826951995,0.804758037362439,0.4097038232520913
2042,0.7856031,1.2091017,1.233283734,1.184919666,1.269556785,1.148646615,9,Australia,7.389709446269504,0.7276209903195109,0.26845747093276007
2042,0.7856031,1.2091017,1.233283734,1.184919666,1.269556785,1.148646615,10,South Africa,4.182019820954198,0.6754286853045697,0.29074809724096073
2042,0.7856031,1.2091017,1.233283734,1.184919666,1.269556785,1.148646615,11,Mexico,7.841344160106519,0.4434933799557051,0.3351901579707411
2042,0.7856031,1.2091017,1.233283734,1.184919666,1.269556785,1.148646615,12,UK,4.279368156226001,0.6042266065353494,0.35057999680417884
2043,0.8236597,1.2264634,1.250992668,1.201934132,1.2877865700000002,1.16514023,1,USA,4.940497736194508,0.586344258506157,0.7103696347046828
2043,0.8236597,1.2264634,1.250992668,1.201934132,1.2877865700000002,1.16514023,2,Kenya,8.098685538385181,0.5298768918801631,0.536733672969515
2043,0.8236597,1.2264634,1.250992668,1.201934132,1.2877865700000002,1.16514023,3,China,7.37224674285411,0.7617100568442925,0.5140345468246199
2043,0.8236597,1.2264634,1.250992668,1.201934132,1.2877865700000002,1.16514023,4,Argentina,8.869175578706335,0.6479378675393854,0.2688613231215305
2043,0.8236597,1.2264634,1.250992668,1.201934132,1.2877865700000002,1.16514023,5,Germany,7.432096692252575,0.440523107953824,0.716083816009661
2043,0.8236597,1.2264634,1.250992668,1.201934132,1.2877865700000002,1.16514023,6,Argentina,6.762314525016037,0.5100916009749057,0.6336885819250904
2043,0.8236597,1.2264634,1.250992668,1.201934132,1.2877865700000002,1.16514023,7,Chile,3.2025607587106935,0.741629381829798,0.24060101714000098
2043,0.8236597,1.2264634,1.250992668,1.201934132,1.2877865700000002,1.16514023,8,Nigeria,5.257868522945751,0.4380654297451501,0.6247010583378613
2043,0.8236597,1.2264634,1.250992668,1.201934132,1.2877865700000002,1.16514023,9,Mexico,4.489017757612941,0.8256034570243844,0.5261229304055877
2043,0.8236597,1.2264634,1.250992668,1.201934132,1.2877865700000002,1.16514023,10,Australia,4.3299223253431265,0.6475732635069872,0.24903520744806698
2043,0.8236597,1.2264634,1.250992668,1.201934132,1.2877865700000002,1.16514023,11,Kenya,9.797579160643341,0.640293288663324,0.4749803849171939
2043,0.8236597,1.2264634,1.250992668,1.201934132,1.2877865700000002,1.16514023,12,Mexico,5.4482329350007035,0.6962038923297589,0.49081777227802825
2044,0.8590742,1.2462227,1.271147154,1.221298246,1.308533835,1.1839115649999998,1,Australia,9.19034916382835,0.8123404829625747,0.2994647240979655
2044,0.8590742,1.2462227,1.271147154,1.221298246,1.308533835,1.1839115649999998,2,South Africa,7.233539694979472,0.5739046039510965,0.7674188882001696
2044,0.8590742,1.2462227,1.271147154,1.221298246,1.308533835,1.1839115649999998,3,UK,8.461084776562362,0.7390080762795318,0.7099852228883972
2044,0.8590742,1.2462227,1.271147154,1.221298246,1.308533835,1.1839115649999998,4,Brazil,6.269778198288941,0.6828659819978955,0.6014134023974651
2044,0.8590742,1.2462227,1.271147154,1.221298246,1.308533835,1.1839115649999998,5,France,6.826779134697693,0.5335141350847107,0.47737733660036435
2044,0.8590742,1.2462227,1.271147154,1.221298246,1.308533835,1.1839115649999998,6,Argentina,6.19388270364148,0.839314993177579,0.44705932495070516
2044,0.8590742,1.2462227,1.271147154,1.221298246,1.308533835,1.1839115649999998,7,Japan,3.9643224084853337,0.7987130108034641,0.5905840802905726
2044,0.8590742,1.2462227,1.271147154,1.221298246,1.308533835,1.1839115649999998,8,China,7.91839086446129,0.7292259173292128,0.5272591216441433
2044,0.8590742,1.2462227,1.271147154,1.221298246,1.308533835,1.1839115649999998,9,Kenya,4.605792718306418,0.825290864547121,0.23736386352913139
2044,0.8590742,1.2462227,1.271147154,1.221298246,1.308533835,1.1839115649999998,10,Kenya,2.682369748235904,0.8336471004799012,0.507501589262199
2044,0.8590742,1.2462227,1.271147154,1.221298246,1.308533835,1.1839115649999998,11,Mexico,7.341042219303759,0.7541814883575174,0.6838421703397037
2044,0.8590742,1.2462227,1.271147154,1.221298246,1.308533835,1.1839115649999998,12,UK,3.828330095552867,0.818506664181836,0.4755439265581749
2045,0.8922654,1.2685935,1.29396537,1.24322163,1.332023175,1.205163825,1,New Zealand,9.553439382646857,0.7487357308346418,0.23117394653256107
2045,0.8922654,1.2685935,1.29396537,1.24322163,1.332023175,1.205163825,2,Brazil,9.654464327519406,0.7400703858801503,0.6717669196304199
2045,0.8922654,1.2685935,1.29396537,1.24322163,1.332023175,1.205163825,3,Kenya,9.361482926653364,0.7093056891075922,0.32081826928158463
2045,0.8922654,1.2685935,1.29396537,1.24322163,1.332023175,1.205163825,4,Nigeria,5.276190251915833,0.7763583197788206,0.35517250093282327
2045,0.8922654,1.2685935,1.29396537,1.24322163,1.332023175,1.205163825,5,Germany,2.6159246239665057,0.4793025526465369,0.2988238120593776
2045,0.8922654,1.2685935,1.29396537,1.24322163,1.332023175,1.205163825,6,USA,9.46238921940794,0.8404353795994642,0.3981290389228985
2045,0.8922654,1.2685935,1.29396537,1.24322163,1.332023175,1.205163825,7,USA,5.711381112379858,0.835921763872616,0.6540509034131812
2045,0.8922654,1.2685935,1.29396537,1.24322163,1.332023175,1.205163825,8,Kenya,9.749911142827521,0.4146236415172796,0.5116315157023625
2045,0.8922654,1.2685935,1.29396537,1.24322163,1.332023175,1.205163825,9,Australia,9.727149828169395,0.8129083752823814,0.32292876449042757
2045,0.8922654,1.2685935,1.29396537,1.24322163,1.332023175,1.205163825,10,India,8.8975709160052,0.4644349337367226,0.7266980468912245
2045,0.8922654,1.2685935,1.29396537,1.24322163,1.332023175,1.205163825,11,Kenya,4.708366690521893,0.567559427129571,0.7277491129709177
2045,0.8922654,1.2685935,1.29396537,1.24322163,1.332023175,1.205163825,12,Japan,5.388232964514439,0.7717541281458039,0.7223470550276043
2046,0.922202,1.2935766,1.319448132,1.267705068,1.35825543,1.22889777,1,Australia,8.883525036376426,0.4803799480241541,0.3432777268289236
2046,0.922202,1.2935766,1.319448132,1.267705068,1.35825543,1.22889777,2,South Africa,4.876915038672083,0.8089835120595311,0.4707436065085929
2046,0.922202,1.2935766,1.319448132,1.267705068,1.35825543,1.22889777,3,South Africa,3.7711956001456937,0.816067088978871,0.790993793684525
2046,0.922202,1.2935766,1.319448132,1.267705068,1.35825543,1.22889777,4,Brazil,6.676009468437626,0.6537338668804181,0.6632074857859943
2046,0.922202,1.2935766,1.319448132,1.267705068,1.35825543,1.22889777,5,Kenya,9.521160806205858,0.4031929358584168,0.2163004527353359
2046,0.922202,1.2935766,1.319448132,1.267705068,1.35825543,1.22889777,6,Canada,7.720223475062298,0.5435190665874564,0.23912275475629524
2046,0.922202,1.2935766,1.319448132,1.267705068,1.35825543,1.22889777,7,Argentina,6.775458775670237,0.7084634591878711,0.4783588260873997
2046,0.922202,1.2935766,1.319448132,1.267705068,1.35825543,1.22889777,8,South Africa,3.228823703280764,0.8905930890137117,0.7455321235169361
2046,0.922202,1.2935766,1.319448132,1.267705068,1.35825543,1.22889777,9,South Korea,7.112554200243773,0.7159067635083343,0.5232210787716286
2046,0.922202,1.2935766,1.319448132,1.267705068,1.35825543,1.22889777,10,Nigeria,9.925403875781974,0.52990179053208,0.49868750482057417
2046,0.922202,1.2935766,1.319448132,1.267705068,1.35825543,1.22889777,11,India,3.5506301142739303,0.7170028515498057,0.2632842199739784
2046,0.922202,1.2935766,1.319448132,1.267705068,1.35825543,1.22889777,12,France,6.387472392728025,0.6699926898579278,0.5940680628345765
2047,0.948418,1.3212137,1.347637974,1.294789426,1.387274385,1.255153015,1,Italy,9.080298039459667,0.7899226975755718,0.6932618963601354
2047,0.948418,1.3212137,1.347637974,1.294789426,1.387274385,1.255153015,2,USA,8.055764633156533,0.4534903194134792,0.42825200450453743
2047,0.948418,1.3212137,1.347637974,1.294789426,1.387274385,1.255153015,3,India,7.72761805746451,0.780513951251014,0.6653671105551966
2047,0.948418,1.3212137,1.347637974,1.294789426,1.387274385,1.255153015,4,UK,7.76863062990332,0.6706332893380551,0.778685992340487
2047,0.948418,1.3212137,1.347637974,1.294789426,1.387274385,1.255153015,5,New Zealand,5.196183634148164,0.8814960019294973,0.3222598754766135
2047,0.948418,1.3212137,1.347637974,1.294789426,1.387274385,1.255153015,6,UK,4.7019388319837,0.5709360830193431,0.5139977787168448
2047,0.948418,1.3212137,1.347637974,1.294789426,1.387274385,1.255153015,7,Australia,8.570208666088853,0.7163109465669741,0.37228277485074535
2047,0.948418,1.3212137,1.347637974,1.294789426,1.387274385,1.255153015,8,New Zealand,8.575850460093855,0.8660140527550088,0.6757126514203037
2047,0.948418,1.3212137,1.347637974,1.294789426,1.387274385,1.255153015,9,Kenya,9.003042389350778,0.45125486399533965,0.5465560195286946
2047,0.948418,1.3212137,1.347637974,1.294789426,1.387274385,1.255153015,10,Australia,9.349304144173534,0.8686142436182256,0.5807494505301823
2047,0.948418,1.3212137,1.347637974,1.294789426,1.387274385,1.255153015,11,Japan,6.335067991457033,0.7439428611504066,0.6787484957695364
2047,0.948418,1.3212137,1.347637974,1.294789426,1.387274385,1.255153015,12,Mexico,6.261372210153997,0.433918529552586,0.437582283597473
2048,0.9709099,1.3510149,1.378035198,1.323994602,1.4185656450000002,1.283464155,1,Australia,8.487213842250814,0.5504817834734081,0.7490540410442261
2048,0.9709099,1.3510149,1.378035198,1.323994602,1.4185656450000002,1.283464155,2,South Africa,7.374729480833238,0.7540860443226408,0.519817320347684
2048,0.9709099,1.3510149,1.378035198,1.323994602,1.4185656450000002,1.283464155,3,USA,7.764751579432775,0.43367530073438587,0.29477289370120885
2048,0.9709099,1.3510149,1.378035198,1.323994602,1.4185656450000002,1.283464155,4,Nigeria,8.468445020770758,0.6910852300881367,0.6175394709012816
2048,0.9709099,1.3510149,1.378035198,1.323994602,1.4185656450000002,1.283464155,5,Mexico,9.175040063631748,0.5729415284764784,0.6759568102629527
2048,0.9709099,1.3510149,1.378035198,1.323994602,1.4185656450000002,1.283464155,6,New Zealand,5.034963676386519,0.7104577588837386,0.39005700624051604
2048,0.9709099,1.3510149,1.378035198,1.323994602,1.4185656450000002,1.283464155,7,India,5.31687214479958,0.42287101690625645,0.7143075541992518
2048,0.9709099,1.3510149,1.378035198,1.323994602,1.4185656450000002,1.283464155,8,France,3.2048645488065173,0.8357684030761882,0.7436859528594599
2048,0.9709099,1.3510149,1.378035198,1.323994602,1.4185656450000002,1.283464155,9,USA,6.837101057471305,0.8867444845886985,0.3661426924266854
2048,0.9709099,1.3510149,1.378035198,1.323994602,1.4185656450000002,1.283464155,10,Canada,2.7695670534755656,0.8844389276428457,0.7901128836291333
2048,0.9709099,1.3510149,1.378035198,1.323994602,1.4185656450000002,1.283464155,11,USA,5.991985135993451,0.7748259158714623,0.2844269168292551
2048,0.9709099,1.3510149,1.378035198,1.323994602,1.4185656450000002,1.283464155,12,USA,6.569834760306825,0.465043120065316,0.321209401041494
2049,0.98893565,1.3825837,1.4102353740000002,1.354932026,1.451712885,1.313454515,1,Australia,4.649059390962133,0.7791315979645113,0.3105349035428157
2049,0.98893565,1.3825837,1.4102353740000002,1.354932026,1.451712885,1.313454515,2,Japan,6.931249454267581,0.4122934582294008,0.7363938260047223
2049,0.98893565,1.3825837,1.4102353740000002,1.354932026,1.451712885,1.313454515,3,Australia,2.728751874542871,0.41106177576449865,0.5925755313949772
2049,0.98893565,1.3825837,1.4102353740000002,1.354932026,1.451712885,1.313454515,4,Nigeria,2.7801114156191082,0.5618051095747707,0.29126256993336375
2049,0.98893565,1.3825837,1.4102353740000002,1.354932026,1.451712885,1.313454515,5,Kenya,8.669504204947437,0.6443215952023329,0.46419405102100947
2049,0.98893565,1.3825837,1.4102353740000002,1.354932026,1.451712885,1.313454515,6,Nigeria,5.201429810584472,0.7852037089038966,0.5691788150418813
2049,0.98893565,1.3825837,1.4102353740000002,1.354932026,1.451712885,1.313454515,7,Nigeria,3.452953844889136,0.7416476883032526,0.25007845099363
2049,0.98893565,1.3825837,1.4102353740000002,1.354932026,1.451712885,1.313454515,8,South Africa,6.416824450411033,0.6229513531883741,0.7294498210444034
2049,0.98893565,1.3825837,1.4102353740000002,1.354932026,1.451712885,1.313454515,9,India,8.27495164823958,0.5368133331408329,0.6821621212649212
2049,0.98893565,1.3825837,1.4102353740000002,1.354932026,1.451712885,1.313454515,10,Nigeria,4.118657706226324,0.8985622500788556,0.503124064145983
2049,0.98893565,1.3825837,1.4102353740000002,1.354932026,1.451712885,1.313454515,11,Australia,7.171678568642502,0.6130906511179866,0.7802759691555023
2049,0.98893565,1.3825837,1.4102353740000002,1.354932026,1.451712885,1.313454515,12,New Zealand,3.1401059874532598,0.6256935121648377,0.4506565875650599
2050,1.0018708,1.4148399,1.443136698,1.386543102,1.4855818950000002,1.344097905,1,Argentina,2.8876129087645577,0.4818119105958346,0.7904661914218989
2050,1.0018708,1.4148399,1.443136698,1.386543102,1.4855818950000002,1.344097905,2,Nigeria,6.48515973676111,0.7974047743749647,0.6007519992821764
2050,1.0018708,1.4148399,1.443136698,1.386543102,1.4855818950000002,1.344097905,3,USA,6.554763412075799,0.7468411128907444,0.580802763952365
2050,1.0018708,1.4148399,1.443136698,1.386543102,1.4855818950000002,1.344097905,4,Nigeria,7.280724261236549,0.5103848063943802,0.299572937177471
2050,1.0018708,1.4148399,1.443136698,1.386543102,1.4855818950000002,1.344097905,5,South Korea,7.945685002919961,0.44119052280792137,0.7291566549827866
2050,1.0018708,1.4148399,1.443136698,1.386543102,1.4855818950000002,1.344097905,6,Australia,9.818890595969009,0.7402496510373566,0.4564938127523691
2050,1.0018708,1.4148399,1.443136698,1.386543102,1.4855818950000002,1.344097905,7,Mexico,6.372252612258965,0.7272556071405676,0.2973400434694876
2050,1.0018708,1.4148399,1.443136698,1.386543102,1.4855818950000002,1.344097905,8,USA,4.922173547059344,0.5366297634991046,0.20756451198545545
2050,1.0018708,1.4148399,1.443136698,1.386543102,1.4855818950000002,1.344097905,9,Australia,8.463896460765277,0.8754317811252053,0.5358534101830297
2050,1.0018708,1.4148399,1.443136698,1.386543102,1.4855818950000002,1.344097905,10,New Zealand,4.531241884465556,0.47552894589045014,0.5164397732736059
2050,1.0018708,1.4148399,1.443136698,1.386543102,1.4855818950000002,1.344097905,11,Mexico,5.792285655292271,0.6161674005213009,0.6316121734214952
2050,1.0018708,1.4148399,1.443136698,1.386543102,1.4855818950000002,1.344097905,12,South Korea,3.088422860066995,0.8718079600837995,0.7341548318106814
2051,1.0100052,1.4489765,1.47795603,1.41999697,1.521425325,1.3765276749999995,1,New Zealand,2.6901305756159313,0.6098636584630612,0.24764395078581775
2051,1.0100052,1.4489765,1.47795603,1.41999697,1.521425325,1.3765276749999995,2,UK,9.719863110084438,0.7192629738320429,0.6388978942042175
2051,1.0100052,1.4489765,1.47795603,1.41999697,1.521425325,1.3765276749999995,3,Chile,8.769850903841544,0.5987971989813972,0.31244716645854936
2051,1.0100052,1.4489765,1.47795603,1.41999697,1.521425325,1.3765276749999995,4,China,7.719806545702735,0.537107601174335,0.7149062318942985
2051,1.0100052,1.4489765,1.47795603,1.41999697,1.521425325,1.3765276749999995,5,Kenya,5.567147083107024,0.8919888239799141,0.6914381083169938
2051,1.0100052,1.4489765,1.47795603,1.41999697,1.521425325,1.3765276749999995,6,Chile,3.7997074005313434,0.6046670031575215,0.5244762529913267
2051,1.0100052,1.4489765,1.47795603,1.41999697,1.521425325,1.3765276749999995,7,Italy,3.673277820033145,0.8470496018395672,0.626145679173987
2051,1.0100052,1.4489765,1.47795603,1.41999697,1.521425325,1.3765276749999995,8,Canada,4.376821736234465,0.5149773029455431,0.3886100679102491
2051,1.0100052,1.4489765,1.47795603,1.41999697,1.521425325,1.3765276749999995,9,Nigeria,6.619199985295904,0.5065523520125417,0.4827007393596888
2051,1.0100052,1.4489765,1.47795603,1.41999697,1.521425325,1.3765276749999995,10,Italy,7.859469420250467,0.4155670414422557,0.6929821386262831
2051,1.0100052,1.4489765,1.47795603,1.41999697,1.521425325,1.3765276749999995,11,Argentina,7.451480325382985,0.7258334126879425,0.4755591183039284
2051,1.0100052,1.4489765,1.47795603,1.41999697,1.521425325,1.3765276749999995,12,Japan,4.599504227094571,0.5842631718618806,0.4146789591952651
2052,1.0134845,1.4854883,1.5151980660000002,1.455778534,1.5597627150000002,1.411213885,1,Brazil,9.661489604973955,0.8321791249198185,0.49652746835017997
2052,1.0134845,1.4854883,1.5151980660000002,1.455778534,1.5597627150000002,1.411213885,2,South Africa,8.034226875218263,0.6366049533457786,0.6969495514623312
2052,1.0134845,1.4854883,1.5151980660000002,1.455778534,1.5597627150000002,1.411213885,3,India,6.657655393835505,0.8840967139573609,0.40112482842252367
2052,1.0134845,1.4854883,1.5151980660000002,1.455778534,1.5597627150000002,1.411213885,4,South Korea,7.087905596757642,0.4927627578515606,0.3042569558814463
2052,1.0134845,1.4854883,1.5151980660000002,1.455778534,1.5597627150000002,1.411213885,5,South Africa,5.647000468208424,0.8343115839778055,0.6272084121984685
2052,1.0134845,1.4854883,1.5151980660000002,1.455778534,1.5597627150000002,1.411213885,6,Germany,4.357982421258681,0.7882984263958709,0.6955869276248492
2052,1.0134845,1.4854883,1.5151980660000002,1.455778534,1.5597627150000002,1.411213885,7,Kenya,5.169795089884461,0.785460922322026,0.26038248711412004
2052,1.0134845,1.4854883,1.5151980660000002,1.455778534,1.5597627150000002,1.411213885,8,France,8.183845828482768,0.8223916140584439,0.3439244676535669
2052,1.0134845,1.4854883,1.5151980660000002,1.455778534,1.5597627150000002,1.411213885,9,Germany,2.6079511647231692,0.7805119954714994,0.28518319385659635
2052,1.0134845,1.4854883,1.5151980660000002,1.455778534,1.5597627150000002,1.411213885,10,Canada,3.370544803801872,0.7131101608157078,0.40876484694930004
2052,1.0134845,1.4854883,1.5151980660000002,1.455778534,1.5597627150000002,1.411213885,11,Kenya,2.8450198151631456,0.4656224388411938,0.47021058734324767
2052,1.0134845,1.4854883,1.5151980660000002,1.455778534,1.5597627150000002,1.411213885,12,Brazil,2.805466017392276,0.416263089745626,0.649295802177984
2053,1.011112,1.5246544,1.555147488,1.494161312,1.60088712,1.4484216799999998,1,India,8.915954380082553,0.8604239239078435,0.5906885509290045
2053,1.011112,1.5246544,1.555147488,1.494161312,1.60088712,1.4484216799999998,2,China,7.777433945350178,0.708325157260369,0.5725571404870587
2053,1.011112,1.5246544,1.555147488,1.494161312,1.60088712,1.4484216799999998,3,Germany,6.056303718154939,0.7982686454880882,0.4114249679657927
2053,1.011112,1.5246544,1.555147488,1.494161312,1.60088712,1.4484216799999998,4,France,3.233756204882511,0.640761175756275,0.7048685318508561
2053,1.011112,1.5246544,1.555147488,1.494161312,1.60088712,1.4484216799999998,5,USA,6.187119063376242,0.45865409448119726,0.4827723004388988
2053,1.011112,1.5246544,1.555147488,1.494161312,1.60088712,1.4484216799999998,6,Kenya,6.051038280854243,0.46259289610127524,0.7874629628090928
2053,1.011112,1.5246544,1.555147488,1.494161312,1.60088712,1.4484216799999998,7,China,3.799014024325114,0.7427826436144858,0.5804852829774422
2053,1.011112,1.5246544,1.555147488,1.494161312,1.60088712,1.4484216799999998,8,Australia,5.753887369284797,0.6151529474497314,0.2757588449387017
2053,1.011112,1.5246544,1.555147488,1.494161312,1.60088712,1.4484216799999998,9,South Korea,5.488785507980301,0.5002623633501684,0.6057065372452605
2053,1.011112,1.5246544,1.555147488,1.494161312,1.60088712,1.4484216799999998,10,Nigeria,7.118875735391623,0.6457972733707185,0.3950624092590194
2053,1.011112,1.5246544,1.555147488,1.494161312,1.60088712,1.4484216799999998,11,Kenya,7.2632023815073286,0.43210446853756707,0.6117963180116586
2053,1.011112,1.5246544,1.555147488,1.494161312,1.60088712,1.4484216799999998,12,Italy,2.839780073290334,0.6909857009571994,0.24178468889744348
2054,1.003758,1.5663416,1.597668432,1.535014768,1.64465868,1.4880245199999995,1,New Zealand,5.309594609698534,0.5344967022175489,0.30492886230557564
2054,1.003758,1.5663416,1.597668432,1.535014768,1.64465868,1.4880245199999995,2,Canada,7.1939493678567725,0.7987795503185942,0.7134423553434719
2054,1.003758,1.5663416,1.597668432,1.535014768,1.64465868,1.4880245199999995,3,Kenya,6.273521939350658,0.5551809794617869,0.336307734214109
2054,1.003758,1.5663416,1.597668432,1.535014768,1.64465868,1.4880245199999995,4,China,8.923673808912417,0.6276100745409006,0.7022246751457641
2054,1.003758,1.5663416,1.597668432,1.535014768,1.64465868,1.4880245199999995,5,India,7.4402022371420875,0.40581026995405034,0.3675656530726463
2054,1.003758,1.5663416,1.597668432,1.535014768,1.64465868,1.4880245199999995,6,New Zealand,3.7220082031107227,0.43622344389727946,0.5857291460352246
2054,1.003758,1.5663416,1.597668432,1.535014768,1.64465868,1.4880245199999995,7,Chile,3.029265605503224,0.5962467782033425,0.6164903441058986
2054,1.003758,1.5663416,1.597668432,1.535014768,1.64465868,1.4880245199999995,8,Australia,7.318144586547367,0.6399694173585617,0.5075928518870318
2054,1.003758,1.5663416,1.597668432,1.535014768,1.64465868,1.4880245199999995,9,Argentina,2.6988348290621635,0.7000102740596519,0.38318640601803877
2054,1.003758,1.5663416,1.597668432,1.535014768,1.64465868,1.4880245199999995,10,South Africa,6.893316859550975,0.5458312893546516,0.32758662582265774
2054,1.003758,1.5663416,1.597668432,1.535014768,1.64465868,1.4880245199999995,11,Canada,9.551726810687182,0.7474909430632712,0.21991361273745574
2054,1.003758,1.5663416,1.597668432,1.535014768,1.64465868,1.4880245199999995,12,France,6.816056334069092,0.8300611985946023,0.3823678407444343
2055,0.9919744,1.610814,1.64303028,1.57859772,1.6913547,1.5302733,1,India,5.411274446548914,0.7899254944466749,0.5918976743187698
2055,0.9919744,1.610814,1.64303028,1.57859772,1.6913547,1.5302733,2,Kenya,7.324661638317648,0.4198094126741786,0.7629828910690897
2055,0.9919744,1.610814,1.64303028,1.57859772,1.6913547,1.5302733,3,UK,5.936896678686375,0.6402534736289145,0.7227226893578313
2055,0.9919744,1.610814,1.64303028,1.57859772,1.6913547,1.5302733,4,China,6.592125919869512,0.45246508920908746,0.6596388659211816
2055,0.9919744,1.610814,1.64303028,1.57859772,1.6913547,1.5302733,5,South Korea,9.56098606582394,0.5210225079312638,0.6730684059519794
2055,0.9919744,1.610814,1.64303028,1.57859772,1.6913547,1.5302733,6,USA,5.395769783505807,0.8933312966335732,0.5989909420855972
2055,0.9919744,1.610814,1.64303028,1.57859772,1.6913547,1.5302733,7,South Africa,9.708929228679356,0.47124777145075664,0.35617211453960185
2055,0.9919744,1.610814,1.64303028,1.57859772,1.6913547,1.5302733,8,China,9.290129814670479,0.649444076725678,0.744317018423498
2055,0.9919744,1.610814,1.64303028,1.57859772,1.6913547,1.5302733,9,Australia,3.9684335109197235,0.7090778671590596,0.6024393871435005
2055,0.9919744,1.610814,1.64303028,1.57859772,1.6913547,1.5302733,10,Brazil,3.020209756563741,0.751232485272052,0.536264378588264
2055,0.9919744,1.610814,1.64303028,1.57859772,1.6913547,1.5302733,11,Nigeria,3.2558350103307,0.6798243417434571,0.26659368152808866
2055,0.9919744,1.610814,1.64303028,1.57859772,1.6913547,1.5302733,12,Italy,2.636663692386623,0.40488542370959185,0.46823332628385533
2056,0.9764051,1.6588027,1.6919787540000002,1.625626646,1.7417428350000002,1.575862565,1,New Zealand,3.2083222056694627,0.563230654121996,0.4762149627211558
2056,0.9764051,1.6588027,1.6919787540000002,1.625626646,1.7417428350000002,1.575862565,2,New Zealand,7.622550800622676,0.6588558216923557,0.718738165713602
2056,0.9764051,1.6588027,1.6919787540000002,1.625626646,1.7417428350000002,1.575862565,3,China,3.0339148634517175,0.4439332495724167,0.5279889321126732
2056,0.9764051,1.6588027,1.6919787540000002,1.625626646,1.7417428350000002,1.575862565,4,Brazil,4.892317227203209,0.5753134656045904,0.4282403293822458
2056,0.9764051,1.6588027,1.6919787540000002,1.625626646,1.7417428350000002,1.575862565,5,UK,8.83656483227091,0.4166015543956833,0.7860801971063958
2056,0.9764051,1.6588027,1.6919787540000002,1.625626646,1.7417428350000002,1.575862565,6,Brazil,2.674539518018694,0.4392892485775104,0.2664323559957894
2056,0.9764051,1.6588027,1.6919787540000002,1.625626646,1.7417428350000002,1.575862565,7,Chile,8.608513619417018,0.5984616381007981,0.45352905698716683
